,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
826,16740494,全聯實業股份有限公司,53668663,佳里中山分公司,臺南市佳里區中山路452號,1,1020412,1090407
827,16740494,全聯實業股份有限公司,53669059,苓雅四維二分公司,高雄市苓雅區四維二路100之4號及100之5號,1,1020417,1091102
828,16740494,全聯實業股份有限公司,53669868,屏東復興南分公司,屏東縣屏東市復興南路1段187號,1,1020425,1050629
829,16740494,全聯實業股份有限公司,53670416,高雄華夏分公司,高雄市鼓山區華夏路176號,1,1020508,       
830,16740494,全聯實業股份有限公司,53670696,岡山大仁分公司,高雄市岡山區大仁北路3號1樓,1,1020513,1090309
831,16740494,全聯實業股份有限公司,53670719,北投致遠分公司,臺北市北投區致遠二路113巷13、15、15-1號,1,1020514,1050309
833,16740494,全聯實業股份有限公司,53672239,武隆分公司,基隆市安樂區武隆街65號1樓,1,1020605,1071008
834,16740494,全聯實業股份有限公司,53672272,屏東新園分公司,屏東縣新園鄉仙吉路32號,1,1020606,1080808
835,16740494,全聯實業股份有限公司,53672435,蘆竹上興分公司,桃園市蘆竹區大竹路367、369號1樓,1,1020607,1081014
836,16740494,全聯實業股份有限公司,53674139,下營中山分公司,臺南市下營區新興里中山路1段250號,1,1020710,1070905
837,16740494,全聯實業股份有限公司,53674692,清水鰲峰分公司,臺中市清水區鰲新路5號,1,1020718,1050309
838,16740494,全聯實業股份有限公司,53674861,嘉義南京分公司,嘉義市西區南京路416號,1,1020722,1090713
839,16740494,全聯實業股份有限公司,53675003,埔里中正分公司,南投縣埔里鎮中正路593、597號,1,1020723,1040303
840,16740494,全聯實業股份有限公司,53676087,中壢中北分公司,桃園市中壢區中北路2段55號,1,1020812,1100504
841,16740494,全聯實業股份有限公司,53677142,大里立中分公司,臺中市大里區立中街27號及立中五街8號,1,1020830,1021203
842,16740494,全聯實業股份有限公司,53677179,中壢福州分公司,桃園市中壢區福州一街126、128號,1,1020902,1041007
843,16740494,全聯實業股份有限公司,53677500,土城海山分公司,新北市土城區明德路2段58-2號,1,1020904,       
844,16740494,全聯實業股份有限公司,53677683,北斗斗苑分公司,彰化縣北斗鎮中華路359號及斗苑路1段366號,1,1020910,1071204
845,16740494,全聯實業股份有限公司,53677797,宜蘭三清分公司,宜蘭縣宜蘭市負郭里三清路96號,1,1020911,1090513
846,16740494,全聯實業股份有限公司,53678022,龜山中興分公司,桃園市龜山區新樂街36號,1,1020914,       
847,16740494,全聯實業股份有限公司,53678108,台南健康分公司,臺南市南區健康路1段435號1樓,1,1020913,1080326
848,16740494,全聯實業股份有限公司,53678120,潭子豐興分公司,臺中市潭子區豐興路1段547、549、551、553、555號,1,1020914,1090103
849,16740494,全聯實業股份有限公司,53678276,文山保儀分公司,臺北市文山區保儀路12號1樓、12號地下1樓、26巷1-1號、26巷1號地下1樓及14號1樓,1,1020918,1030414
850,16740494,全聯實業股份有限公司,53678424,關渡藝大分公司,臺北市北投區中央北路4段532號地下1層,1,1020925,1090714
852,16740494,全聯實業股份有限公司,53678472,八里中庄分公司,新北市八里區中山路1段109號1樓、2樓及地下1樓,1,1020924,1031222
853,16740494,全聯實業股份有限公司,53678992,台南崇善分公司,臺南市東區崇善路666號,1,1021002,1090917
854,16740494,全聯實業股份有限公司,53679084,台南佳里分公司,臺南市佳里區建南街112號,1,1021002,1080808
855,16740494,全聯實業股份有限公司,53679090,竹山分公司,南投縣竹山鎮竹山路136號1樓,1,1021002,1090407
857,16740494,全聯實業股份有限公司,54369164,高雄旗山分公司,高雄市旗山區延平一路453號,1,1021003,1050309
858,16740494,全聯實業股份有限公司,54369170,鳳山五甲分公司,高雄市鳳山區錦田路189、191號,1,1021003,1050503
861,16740494,全聯實業股份有限公司,54369283,太平車籠埔分公司,臺中市太平區光興路746、748號,1,1021004,1060208
862,16740494,全聯實業股份有限公司,54369495,淡水竹圍分公司,新北市淡水區民族路31號地下1樓,1,1021008,1090615
863,16740494,全聯實業股份有限公司,54369636,台中大忠分公司,臺中市西區精誠二十三街30號1、2樓,1,1021014,1050617
864,16740494,全聯實業股份有限公司,54369811,彰化二林分公司,彰化縣二林鎮南光里建國路155號,1,1021021,1100325
865,16740494,全聯實業股份有限公司,54369875,布袋太平東分公司,嘉義縣布袋鎮龍江里太平東路457號,1,1021017,1090512
866,16740494,全聯實業股份有限公司,54369880,台中中工分公司,臺中市西屯區中工二路2號,1,1021017,1080201
867,16740494,全聯實業股份有限公司,54369896,台中旅順分公司,臺中市北屯區旅順路2段78號1、2樓,1,1021021,1040420
868,16740494,全聯實業股份有限公司,54370612,太平中平分公司,臺中市太平區太平路321號,1,1021030,1030403
869,16740494,全聯實業股份有限公司,54370697,宜蘭健康分公司,宜蘭縣宜蘭市健康路2段70號、72號、76號及78號,1,1021031,1040417
870,16740494,全聯實業股份有限公司,54370752,嘉義大雅分公司,嘉義市東區大雅路2段555、563號,1,1021031,1090713
871,16740494,全聯實業股份有限公司,54370922,竹東北興分公司,新竹縣竹東鎮北興路1段493號1樓、495號1-2樓,1,1021101,1080108
872,16740494,全聯實業股份有限公司,54371035,和美德美分公司,彰化縣和美鎮德美路551號,1,1021106,1050504
873,16740494,全聯實業股份有限公司,54371339,中華西分公司,臺南市南區中華西路1段306號,1,1021111,1070605
875,16740494,全聯實業股份有限公司,54371611,豐原忠孝分公司,臺中市豐原區忠孝街27號,1,1021114,1070529
876,16740494,全聯實業股份有限公司,54371632,內湖康樂分公司,臺北市內湖區康樂街116號地下1樓,1,1021114,1100401
877,16740494,全聯實業股份有限公司,54371680,梧棲文化分公司,臺中市梧棲區文化路2段85號1樓及地下1樓,1,1021114,1100505
878,16740494,全聯實業股份有限公司,54372055,大直敬業分公司,臺北市中山區敬業四路33號地下1樓,1,1021122,1091230
879,16740494,全聯實業股份有限公司,54372724,台中林森分公司,臺中市西區林森路89號,1,1021202,1100310
880,16740494,全聯實業股份有限公司,54372750,高雄管仲分公司,高雄市前鎮區管仲路20號1樓,1,1021203,1040731
881,16740494,全聯實業股份有限公司,54373414,屏東瑞民分公司,屏東縣屏東市瑞民路6號,1,1021210,       
882,16740494,全聯實業股份有限公司,54373483,五股成泰分公司,新北市五股區成泰路3段379、381、383、385號1樓,1,1021211,1030721
883,16740494,全聯實業股份有限公司,54373738,大肚榮華分公司,臺中市大肚區榮華街7、9號,1,1021212,1100505
884,16740494,全聯實業股份有限公司,54373934,草屯和興分公司,南投縣草屯鎮和興街55號,1,1021216,1070314
885,16740494,全聯實業股份有限公司,54375187,淡水中山分公司,新北市淡水區中山北路2段102號,1,1030102,1030324
886,16740494,全聯實業股份有限公司,54375551,大溪員林分公司,桃園市大溪區員林路1段5號,1,1030109,1040416
887,16740494,全聯實業股份有限公司,54377299,南投學藝分公司,南投縣南投市學藝路27號、學藝一路27號,1,1030213,1080905
888,16740494,全聯實業股份有限公司,54377431,台南國平分公司,臺南市安平區國平路210、212、216、218號,1,1030214,1030702
889,16740494,全聯實業股份有限公司,54377615,大直實踐分公司,臺北市中山區北安路655號地下1樓,1,1030219,1030616
890,16740494,全聯實業股份有限公司,54377761,屏東林邊分公司,屏東縣林邊鄉中林路282-16號,1,1030221,       
891,16740494,全聯實業股份有限公司,54377875,台南土城分公司,臺南市安南區安中路6段702號,1,1030225,1080606
892,16740494,全聯實業股份有限公司,54378017,台中向上三厝分公司,臺中市南屯區向上路3段46號、46-1號,1,1030226,       
893,16740494,全聯實業股份有限公司,54378163,松山吉祥分公司,臺北市松山區光復北路11巷99號地下,1,1030303,1060327
894,16740494,全聯實業股份有限公司,54378749,大寮分公司,高雄市大寮區鳳林三路449、451號,1,1030312,1060720
895,16740494,全聯實業股份有限公司,54378831,基隆源遠分公司,基隆市暖暖區源遠路341-1號底層,1,1030313,1030718
896,16740494,全聯實業股份有限公司,54379206,南港中研分公司,臺北市南港區研究院路2段61巷15號及地下1層,1,1030319,1070712
897,16740494,全聯實業股份有限公司,54380153,林口民有分公司,新北市林口區民有街148號,1,1030407,1090311
898,16740494,全聯實業股份有限公司,54380560,花壇彰員分公司,彰化縣花壇鄉白沙村彰員路3段105、109號,1,1030411,1090513
899,16740494,全聯實業股份有限公司,54382130,新竹林森分公司,新竹市林森路231號1樓,1,1030508,1100504
900,16740494,全聯實業股份有限公司,54382167,中正延平分公司,臺北市中正區延平南路189號1樓,1,1030508,       
901,16740494,全聯實業股份有限公司,54382504,龍井沙田分公司,臺中市龍井區沙田路5段382、386號1樓,1,1030515,       
902,16740494,全聯實業股份有限公司,54382552,宜蘭泰山分公司,宜蘭縣宜蘭市泰山路332號,1,1030516,       
903,16740494,全聯實業股份有限公司,54383519,內湖明湖分公司,臺北市內湖區民權東路6段296巷113、115號地下樓,1,1030604,1071108
904,16740494,全聯實業股份有限公司,54383573,佳里安西分公司,臺南市佳里區安西路203、205號,1,1030604,1090408
905,16740494,全聯實業股份有限公司,54384019,白河國泰分公司,臺南市白河區國泰路127號,1,1030612,1031003
906,16740494,全聯實業股份有限公司,54384088,基隆新豐分公司,基隆市中正區新豐街262號、264號、266號、262號底1層、264號底1層、266號底1層,1,1030612,1050310
908,16740494,全聯實業股份有限公司,54384221,嘉義民權分公司,嘉義市民權路177號及民國路247號,1,1030616,1051216
909,16740494,全聯實業股份有限公司,54384550,中山中安分公司,臺北市中山區中山北路2段59巷45號地下一層,1,1030623,1081112
911,16740494,全聯實業股份有限公司,54384670,斗六鎮南分公司,雲林縣斗六市鎮南路246、248、250號,1,1030620,1100308
912,16740494,全聯實業股份有限公司,54384685,嘉義興業二分公司,嘉義市東區興業東路40號,1,1030620,1050318
913,16740494,全聯實業股份有限公司,54384720,大園菓林分公司,桃園市大園區菓林路69號,1,1030619,1050617
914,16740494,全聯實業股份有限公司,54384968,淡水新春分公司,新北市淡水區新春街140號及138號地下1樓,1,1030624,1070529
915,16740494,全聯實業股份有限公司,54385039,朴子四維分公司,嘉義縣朴子市大同路291號,1,1030625,1070622
916,16740494,全聯實業股份有限公司,54385066,新營金華分公司,臺南市新營區隋唐街197號,1,1030626,1051028
917,16740494,全聯實業股份有限公司,54385072,麻豆中正分公司,臺南市麻豆區中正路348、348之1號,1,1030625,1080605
918,16740494,全聯實業股份有限公司,54385684,太平樹孝分公司,臺中市太平區樹孝路439號,1,1030704,1031230
919,16740494,全聯實業股份有限公司,54386537,大村中正西分公司,彰化縣大村鄉中正西路98、100號,1,1030718,1100416
920,16740494,全聯實業股份有限公司,54386950,屏東里港分公司,屏東縣里港鄉春林村鐵店路21-30及21-31號,1,1030729,1090316
921,16740494,全聯實業股份有限公司,54387732,橋頭隆豐分公司,高雄市橋頭區隆豐路137號,1,1030812,       
922,16740494,全聯實業股份有限公司,54389400,屏東廣東分公司,屏東縣屏東市廣東路1108-10號,1,1030909,1080709
923,16740494,全聯實業股份有限公司,54389491,鹽埕壽星分公司,高雄市鹽埕區七賢三路243號地下1樓、1樓及247號2樓,1,1030910,1100506
924,16740494,全聯實業股份有限公司,54389979,彰化員鹿分公司,彰化縣福興鄉員鹿路2段88號,1,1030919,1070111
925,16740494,全聯實業股份有限公司,54390342,大安正聲分公司,臺北市大安區延吉街161號地下1樓,1,1030929,1080508
926,16740494,全聯實業股份有限公司,54390672,土城學府分公司,新北市土城區學府路1段19-1號、21號,1,1031003,       
927,16740494,全聯實業股份有限公司,54392046,台中樂業分公司,臺中市東區樂業路327號,1,1031030,       
928,16740494,全聯實業股份有限公司,54392101,宜蘭新生分公司,宜蘭縣宜蘭市中山路5段129號,1,1031031,1040708
929,16740494,全聯實業股份有限公司,54392209,板橋公館分公司,新北市板橋區文化路1段101巷13號地下1層及13號之1地下1層,1,1031103,1060831
930,16740494,全聯實業股份有限公司,54392593,佳里仁愛分公司,臺南市佳里區仁愛路388號,1,1031110,       
931,16740494,全聯實業股份有限公司,54392833,南港中信分公司,臺北市南港區經貿二路188號3樓,1,1031114,1070725
932,16740494,全聯實業股份有限公司,54392881,彰化田中分公司,彰化縣田中鎮中正路305號,1,1031113,1050318
